username;lotacao;valor;beneficiario;timestamp
XXAPZ;XOPXD;327510.4;47.768.754/5283-08;05/01/2025 10:21
XXAPZ;XOPXD;1213267.53;32.864.182/5209-96;24/08/2025 04:31
XXAPZ;XOPXD;1055008.53;34.100.571/2708-42;26/08/2025 04:10
XXAPZ;XOPXD;717001.99;90.428.450/0169-23;11/05/2025 22:54
XXAPZ;XOPXD;1534113.02;35.525.291/4035-80;08/01/2025 13:16
XXAPZ;XOPXD;1074251.57;66.433.756/0165-60;22/03/2025 23:26
XXAPZ;XOPXD;16936.72;30.931.942/4784-45;16/05/2025 06:29
XXAPZ;XOPXD;722393.52;36.912.871/3214-30;15/05/2025 01:14
XXAPZ;XOPXD;1195083.39;07.942.071/1397-46;10/08/2025 16:54
XXAPZ;XOPXD;123969.58;78.260.014/4742-73;16/03/2025 09:53
XXAPZ;XOPXD;761166.49;30.228.360/5514-12;22/04/2025 19:54
XXAPZ;XOPXD;1459520.87;31.901.533/3065-01;13/08/2025 19:07
XXAPZ;XOPXD;335327.77;02.462.310/3983-35;17/08/2025 10:19
XXAPZ;XOPXD;406796.42;47.238.592/2640-48;04/08/2025 21:02
XXAPZ;XOPXD;106230.46;58.808.146/7221-00;27/03/2025 19:24
XXAPZ;XOPXD;1561763.15;98.363.814/0074-40;28/03/2025 16:27
XXAPZ;XOPXD;262192.0;08.798.202/0294-67;16/01/2025 10:41
XXAPZ;XOPXD;408166.43;78.260.014/4742-73;02/07/2025 14:09
XXAPZ;XOPXD;1736897.48;99.062.003/5653-00;24/01/2025 00:35
XXAPZ;XOPXD;1174604.81;58.808.146/7221-00;27/08/2025 18:14
XXAPZ;XOPXD;109485.12;18.033.033/7065-43;03/07/2025 20:32
XXAPZ;XOPXD;757265.84;99.845.268/2978-52;21/08/2025 14:33
XXAPZ;XOPXD;275204.73;02.462.310/3983-35;22/04/2025 16:44
XXAPZ;XOPXD;1654286.04;19.537.060/7912-89;08/09/2025 22:04
XXAPZ;XOPXD;1867589.06;18.308.513/8350-35;06/09/2025 17:20
XXAPZ;XOPXD;1471347.8;42.603.855/9011-11;04/02/2025 07:32
XXAPZ;XOPXD;654711.81;90.525.401/7364-05;31/08/2025 07:34
XXAPZ;XOPXD;1817977.58;38.119.097/1565-60;21/01/2025 03:43
XXAPZ;XOPXD;714015.56;01.186.785/0473-27;24/04/2025 03:09
XXAPZ;XOPXD;528552.13;26.488.733/7835-47;16/02/2025 01:32
XXAPZ;XOPXD;1556379.28;65.769.837/7055-13;27/03/2025 17:51
XXAPZ;XOPXD;1772332.69;34.748.855/7934-35;23/04/2025 18:16
XXAPZ;XOPXD;702757.01;17.170.674/7255-30;28/05/2025 21:41
XXAPZ;XOPXD;1551191.43;08.798.202/0294-67;13/05/2025 01:35
XXAPZ;XOPXD;1567385.28;12.480.505/2616-50;30/01/2025 12:48
XXAPZ;XOPXD;1883884.83;05.569.670/5907-85;29/01/2025 05:38
XXAPZ;XOPXD;914660.12;30.931.942/4784-45;11/03/2025 02:25
XXAPZ;XOPXD;12915.32;78.260.014/4742-73;16/04/2025 12:20
XXAPZ;XOPXD;1767185.45;99.845.268/2978-52;21/05/2025 00:17
XXAPZ;XOPXD;623288.76;48.944.558/0824-50;12/09/2025 16:41
XXAPZ;XOPXD;189129.29;71.078.931/6105-79;07/07/2025 05:02
XXAPZ;XOPXD;1541767.81;78.237.575/3397-10;07/03/2025 21:06
XXAPZ;XOPXD;1171465.76;54.990.723/7151-11;28/05/2025 12:21
XXAPZ;XOPXD;1951899.3;83.501.983/0946-43;17/08/2025 03:52
XXAPZ;XOPXD;1500684.24;32.864.182/5209-96;06/08/2025 21:36
XXAPZ;XOPXD;132304.9;94.585.306/7037-97;10/08/2025 17:38
XXAPZ;XOPXD;1855306.04;38.287.337/1997-74;09/01/2025 19:21
XXAPZ;XOPXD;1927198.33;48.861.897/3000-54;09/02/2025 21:08
XXAPZ;XOPXD;1000640.51;55.071.623/7387-90;31/03/2025 18:23
XXAPZ;XOPXD;1098061.83;32.864.182/5209-96;18/03/2025 06:15
XXAPZ;XOPXD;983774.73;09.933.610/6588-19;28/05/2025 09:02
XXAPZ;XOPXD;1141786.7;76.751.306/2140-28;17/02/2025 12:33
XXAPZ;XOPXD;290629.69;77.251.086/9704-34;14/04/2025 05:36
XXAPZ;XOPXD;298442.45;66.761.052/5460-78;23/09/2025 19:53
XXAPZ;XOPXD;1478129.43;29.665.738/3033-06;15/07/2025 17:06
XXAPZ;XOPXD;462819.14;46.373.703/8305-17;10/05/2025 10:18
XXAPZ;XOPXD;957938.94;42.603.855/9011-11;23/01/2025 05:56
YOGTV;YHAAF;188898.7;54.500.293/7460-91;01/03/2025 03:14
YOGTV;YHAAF;1595608.62;09.933.610/6588-19;24/05/2025 00:57
YOGTV;YHAAF;90218.3;16.671.533/7394-08;06/05/2025 16:08
YOGTV;YHAAF;1262281.67;90.525.401/7364-05;22/01/2025 15:49
YOGTV;YHAAF;811489.6;15.468.975/2020-96;24/06/2025 10:59
YOGTV;YHAAF;770418.47;02.618.103/9145-11;01/01/2025 16:46
YOGTV;YHAAF;1973999.47;13.360.106/8513-34;28/01/2025 12:21
YOGTV;YHAAF;1105355.69;66.761.052/5460-78;30/08/2025 09:22
YOGTV;YHAAF;494935.9;64.643.239/0798-34;31/01/2025 08:08
YOGTV;YHAAF;1389173.49;45.025.767/7086-88;28/04/2025 17:14
YOGTV;YHAAF;944308.28;83.171.663/9121-03;22/04/2025 09:47
YOGTV;YHAAF;722185.92;65.647.201/8693-64;18/03/2025 08:40
YOGTV;YHAAF;1418382.39;50.746.516/9735-39;18/09/2025 11:06
YOGTV;YHAAF;1240423.23;64.284.049/5602-31;18/03/2025 01:52
YOGTV;YHAAF;1483856.96;53.892.200/6063-97;09/04/2025 21:43
YOGTV;YHAAF;21367.79;94.585.306/7037-97;13/06/2025 15:45
YOGTV;YHAAF;1448633.85;30.931.942/4784-45;07/01/2025 19:57
YOGTV;YHAAF;1640324.76;05.569.670/5907-85;21/07/2025 04:40
YOGTV;YHAAF;1484779.62;48.944.558/0824-50;31/07/2025 08:47
YOGTV;YHAAF;1521393.5;30.931.942/4784-45;18/07/2025 01:56
YOGTV;YHAAF;639773.7;41.741.812/6115-65;20/09/2025 03:17
YOGTV;YHAAF;1072903.04;62.834.658/7517-12;13/07/2025 09:59
YOGTV;YHAAF;572591.96;22.286.077/2310-07;11/01/2025 10:04
YOGTV;YHAAF;1823705.45;81.442.053/2614-72;21/01/2025 10:35
YOGTV;YHAAF;1784228.36;02.618.103/9145-11;29/06/2025 10:34
YOGTV;YHAAF;1112882.19;60.805.746/8241-56;10/07/2025 08:02
YOGTV;YHAAF;924762.39;62.813.363/2917-42;18/01/2025 20:41
YOGTV;YHAAF;581322.69;99.062.003/5653-00;27/09/2025 01:46
YOGTV;YHAAF;1324342.72;79.886.652/9576-59;18/04/2025 01:46
YOGTV;YHAAF;620657.84;90.821.502/3557-05;04/04/2025 06:17
YOGTV;YHAAF;1833879.89;98.403.391/2283-79;03/09/2025 19:46
YOGTV;YHAAF;1600221.83;99.845.268/2978-52;23/07/2025 10:55
YOGTV;YHAAF;655832.81;91.100.506/5362-06;29/03/2025 07:51
YOGTV;YHAAF;735242.94;15.468.975/2020-96;12/07/2025 11:58
YOGTV;YHAAF;533485.59;78.186.553/7618-88;21/08/2025 15:33
YOGTV;YHAAF;70859.89;16.858.007/3461-31;23/08/2025 08:10
YOGTV;YHAAF;1157678.09;64.562.616/3644-16;05/04/2025 17:16
YOGTV;YHAAF;1366473.37;99.845.268/2978-52;04/01/2025 19:05
YOGTV;YHAAF;798062.63;24.978.047/5002-41;18/01/2025 14:19
YOGTV;YHAAF;1117682.48;13.360.106/8513-34;13/08/2025 13:07
YOGTV;YHAAF;1089630.48;34.100.571/2708-42;12/07/2025 19:05
YOGTV;YHAAF;965467.12;51.147.249/7233-53;30/08/2025 07:40
YOGTV;YHAAF;1165653.93;99.455.748/9781-62;10/04/2025 16:17
YOGTV;YHAAF;886774.65;21.659.490/8552-05;19/06/2025 22:52
YOGTV;YHAAF;1835172.33;19.537.060/7912-89;01/08/2025 20:36
YOGTV;YHAAF;1816485.89;98.363.814/0074-40;21/08/2025 11:25
YOGTV;YHAAF;1520170.01;17.729.268/9652-80;21/01/2025 05:48
YOGTV;YHAAF;1471876.76;67.946.819/5733-11;21/05/2025 15:07
YOGTV;YHAAF;114597.69;88.393.097/2996-33;30/06/2025 14:54
YOGTV;YHAAF;573465.04;72.739.040/0981-10;18/02/2025 04:53
YOGTV;YHAAF;173811.48;21.659.490/8552-05;20/01/2025 04:55
YOGTV;YHAAF;94040.26;18.037.961/1121-04;21/07/2025 08:19
YOGTV;YHAAF;1051165.89;01.688.417/9976-36;04/04/2025 07:32
YOGTV;YHAAF;388278.83;67.946.819/5733-11;10/03/2025 04:52
YOGTV;YHAAF;871753.11;78.065.047/1978-38;25/05/2025 15:50
YOGTV;YHAAF;175566.12;29.964.150/7654-70;02/04/2025 04:34
YOGTV;YHAAF;1982395.53;48.739.356/8584-58;15/02/2025 13:20
YOGTV;YHAAF;1420731.1;88.968.845/4867-79;31/05/2025 07:40
YOGTV;YHAAF;73027.12;60.987.016/5363-20;18/02/2025 23:45
YOGTV;YHAAF;399225.78;76.663.239/3476-42;05/04/2025 10:08
YOGTV;YHAAF;257264.7;66.761.052/5460-78;07/07/2025 19:49
YOGTV;YHAAF;1896977.55;66.433.756/0165-60;25/05/2025 13:17
YOGTV;YHAAF;950993.65;65.481.915/2373-81;22/04/2025 19:57
YOGTV;YHAAF;1091351.91;36.912.871/3214-30;07/01/2025 02:39
YOGTV;YHAAF;1043536.76;76.663.239/3476-42;24/06/2025 17:55
YOGTV;YHAAF;1977558.82;60.611.200/5964-39;24/09/2025 03:32
YOGTV;YHAAF;1788925.5;78.186.553/7618-88;19/06/2025 04:52
YOGTV;YHAAF;479166.53;99.455.748/9781-62;17/06/2025 17:47
YOGTV;YHAAF;388874.1;35.525.291/4035-80;02/03/2025 05:21
YOGTV;YHAAF;427039.26;02.515.465/1260-40;06/07/2025 23:51
YOGTV;YHAAF;935168.27;05.569.670/5907-85;03/06/2025 01:34
YOGTV;YHAAF;722634.68;78.389.468/2930-23;23/08/2025 00:19
YOGTV;YHAAF;879323.75;38.119.097/1565-60;09/03/2025 13:14
YOGTV;YHAAF;1403282.47;07.685.626/8638-35;19/08/2025 16:07
YOGTV;YHAAF;252769.28;90.821.502/3557-05;21/01/2025 05:03
YOGTV;YHAAF;7857.49;18.125.728/9988-23;18/05/2025 02:47
YOGTV;YHAAF;1253756.03;93.150.755/2346-50;21/06/2025 10:08
YOGTV;YHAAF;1312893.65;65.776.529/4527-14;15/05/2025 07:51
YOGTV;YHAAF;816265.03;68.269.403/7779-69;11/04/2025 10:57
YOGTV;YHAAF;9552.73;66.986.822/1837-78;11/08/2025 12:17
YOGTV;YHAAF;10799.23;60.987.016/5363-20;29/04/2025 16:23
YOGTV;YHAAF;885018.09;59.868.363/5267-16;19/08/2025 22:55
YOGTV;YHAAF;515704.26;26.488.733/7835-47;04/07/2025 18:59
YOGTV;YHAAF;180087.13;18.125.728/9988-23;08/07/2025 02:29
YOGTV;YHAAF;1867013.41;32.864.182/5209-96;13/01/2025 00:16
YOGTV;YHAAF;1688616.51;15.468.975/2020-96;11/04/2025 02:00
YOGTV;YHAAF;131996.17;24.782.864/1782-39;25/09/2025 16:38
YOGTV;YHAAF;1967614.18;58.924.638/7770-55;25/04/2025 01:47
YOGTV;YHAAF;1423328.41;13.360.106/8513-34;24/09/2025 18:58
YOGTV;YHAAF;73582.25;62.590.801/9756-17;10/05/2025 10:12
YOGTV;YHAAF;577750.03;53.892.200/6063-97;10/05/2025 03:57
YOGTV;YHAAF;1384464.28;77.681.467/4643-29;16/07/2025 13:41
YOGTV;YHAAF;1827615.74;18.308.513/8350-35;01/05/2025 11:03
YOGTV;YHAAF;1711069.15;81.560.434/6041-67;23/08/2025 10:42
YOGTV;YHAAF;406831.64;35.525.291/4035-80;07/02/2025 22:03
YOGTV;YHAAF;126229.81;78.186.553/7618-88;17/05/2025 05:15
YOGTV;YHAAF;26272.98;47.238.592/2640-48;03/05/2025 20:00
YOGTV;YHAAF;1264352.65;77.251.086/9704-34;28/08/2025 12:57
YOGTV;YHAAF;969125.83;33.081.976/2579-86;21/07/2025 19:09
YOGTV;YHAAF;1760092.15;11.578.768/1977-90;13/09/2025 12:56
YOGTV;YHAAF;379019.61;82.000.983/7927-10;22/07/2025 03:28
YOGTV;YHAAF;925470.14;66.761.052/5460-78;11/02/2025 07:22
YOGTV;YHAAF;311502.96;31.901.533/3065-01;03/03/2025 00:29
YOGTV;YHAAF;797471.92;64.558.556/5071-61;27/05/2025 08:21
YOGTV;YHAAF;1522717.3;77.769.311/8944-98;26/07/2025 09:15
YOGTV;YHAAF;897544.51;59.868.363/5267-16;30/07/2025 10:22
YOGTV;YHAAF;74026.7;64.558.556/5071-61;25/05/2025 02:18
YOGTV;YHAAF;1238893.65;30.042.288/1184-71;17/04/2025 11:48
YOGTV;YHAAF;1706558.8;50.265.545/3341-44;10/09/2025 08:28
YOGTV;YHAAF;13549.84;99.852.288/4603-52;18/06/2025 19:53
YOGTV;YHAAF;1323796.39;07.848.583/8636-08;28/05/2025 06:16
YOGTV;YHAAF;1837184.48;61.424.766/9258-41;27/05/2025 23:18
YOGTV;YHAAF;1655006.77;47.238.592/2640-48;23/04/2025 09:39
YOGTV;YHAAF;1609148.93;84.250.770/0143-02;16/01/2025 21:08
YOGTV;YHAAF;577387.85;27.521.450/4471-64;16/07/2025 02:33
YOGTV;YHAAF;344246.0;51.147.249/7233-53;13/01/2025 03:16
YOGTV;YHAAF;275681.8;67.946.819/5733-11;03/02/2025 05:15
YOGTV;YHAAF;1897842.78;22.116.902/2374-81;27/02/2025 09:59
YOGTV;YHAAF;1433919.82;76.663.239/3476-42;06/07/2025 21:24
YOGTV;YHAAF;108889.6;54.714.337/7021-19;07/06/2025 14:09
YOGTV;YHAAF;1732604.28;07.848.583/8636-08;30/08/2025 16:34
YOGTV;YHAAF;673840.43;37.697.931/6129-96;20/04/2025 16:37
YOGTV;YHAAF;1215107.7;67.357.563/9022-20;19/09/2025 02:29
YOGTV;YHAAF;1005231.88;92.892.395/4359-21;06/07/2025 16:26
YOGTV;YHAAF;533698.97;98.363.814/0074-40;03/08/2025 09:05
YOGTV;YHAAF;222350.07;33.081.976/2579-86;03/09/2025 13:49
YOGTV;YHAAF;1537847.15;17.892.066/4704-42;15/08/2025 01:17
YOGTV;YHAAF;1974366.97;76.751.306/2140-28;28/01/2025 09:18
YOGTV;YHAAF;866921.69;28.916.123/6733-44;02/04/2025 21:21
YOGTV;YHAAF;47977.75;54.500.293/7460-91;17/04/2025 18:51
YOGTV;YHAAF;1896405.54;99.852.288/4603-52;06/08/2025 13:15
YOGTV;YHAAF;1981031.68;50.746.516/9735-39;12/09/2025 15:20
YOGTV;YHAAF;889642.26;71.078.931/6105-79;25/05/2025 17:28
YOGTV;YHAAF;356257.9;01.361.970/5402-95;05/02/2025 23:00
YOGTV;YHAAF;970066.83;78.260.014/4742-73;27/05/2025 21:23
YOGTV;YHAAF;1249269.94;17.515.794/0148-55;01/03/2025 06:30
YOGTV;YHAAF;646317.3;90.428.450/0169-23;28/03/2025 01:47
YOGTV;YHAAF;1224910.0;34.100.571/2708-42;01/08/2025 08:19
YOGTV;YHAAF;1627892.33;67.125.797/5977-75;08/04/2025 01:26
YOGTV;YHAAF;1682345.81;31.892.808/3484-01;24/03/2025 21:29
YOGTV;YHAAF;36983.92;80.235.959/6755-09;26/04/2025 09:40
YOGTV;YHAAF;955776.42;71.078.931/6105-79;29/06/2025 10:56
YOGTV;YHAAF;1746612.44;50.321.619/0847-60;25/01/2025 18:34
YOGTV;YHAAF;875605.33;58.924.638/7770-55;23/06/2025 03:30
YOGTV;YHAAF;105051.25;66.986.822/1837-78;15/05/2025 20:59
YOGTV;YHAAF;799723.35;22.363.392/2702-23;31/08/2025 10:55
YOGTV;YHAAF;1062007.55;24.782.864/1782-39;12/03/2025 09:18
YOGTV;YHAAF;493235.86;02.618.103/9145-11;28/02/2025 00:10
YOGTV;YHAAF;1294858.82;48.944.558/0824-50;20/06/2025 01:44
YOGTV;YHAAF;1006748.58;72.739.040/0981-10;22/06/2025 13:36
YOGTV;YHAAF;1916990.02;66.986.822/1837-78;03/06/2025 18:18
YOGTV;YHAAF;309655.75;37.697.931/6129-96;25/09/2025 13:31
YOGTV;YHAAF;264550.7;90.525.401/7364-05;13/03/2025 11:28
YOGTV;YHAAF;1170920.78;27.279.429/5184-84;20/03/2025 16:33
YOGTV;YHAAF;481929.55;46.373.703/8305-17;31/03/2025 12:11
YOGTV;YHAAF;1508841.22;17.515.794/0148-55;26/05/2025 19:18
YOGTV;YHAAF;841244.04;82.000.983/7927-10;19/04/2025 11:30
YOGTV;YHAAF;1467795.12;67.357.563/9022-20;06/05/2025 12:24
YOGTV;YHAAF;1953835.92;24.978.047/5002-41;04/04/2025 22:57
YOGTV;YHAAF;114610.63;62.590.801/9756-17;09/05/2025 00:24
YOGTV;YHAAF;1364776.67;54.714.337/7021-19;28/06/2025 23:30
YOGTV;YHAAF;1740609.08;60.987.016/5363-20;07/02/2025 15:20
YOGTV;YHAAF;332924.91;22.363.392/2702-23;26/06/2025 09:06
YOGTV;YHAAF;852728.01;81.442.053/2614-72;09/08/2025 02:16
YOGTV;YHAAF;743518.53;22.286.077/2310-07;05/02/2025 02:05
YOGTV;YHAAF;923917.91;41.582.107/5676-44;24/05/2025 00:13
YOGTV;YHAAF;300513.25;51.147.249/7233-53;02/01/2025 03:48
YOGTV;YHAAF;1472946.22;76.751.306/2140-28;14/05/2025 01:30
YOGTV;YHAAF;1019706.85;99.303.679/4386-57;10/06/2025 14:16
YOGTV;YHAAF;1682795.53;80.235.959/6755-09;19/02/2025 22:23
YOGTV;YHAAF;212837.62;68.269.403/7779-69;24/09/2025 04:49
YOGTV;YHAAF;139682.67;74.394.889/5457-59;30/01/2025 07:06
YOGTV;YHAAF;1305015.29;54.990.723/7151-11;18/06/2025 18:11
YOGTV;YHAAF;1464596.57;64.128.644/9088-96;18/09/2025 11:14
YOGTV;YHAAF;1256060.88;89.952.851/3504-75;24/05/2025 06:39
YOGTV;YHAAF;1401261.97;74.394.889/5457-59;20/08/2025 04:45
YOGTV;YHAAF;527214.18;90.428.450/0169-23;30/07/2025 07:35
YOGTV;YHAAF;1433574.48;78.065.047/1978-38;10/09/2025 16:35
YOGTV;YHAAF;1579364.2;56.340.055/2071-15;19/09/2025 07:23
YOGTV;YHAAF;1140017.35;91.395.076/6982-80;28/07/2025 10:56
YOGTV;YHAAF;34086.88;99.095.208/6131-09;27/06/2025 10:59
YOGTV;YHAAF;1747668.58;05.396.153/1097-19;20/03/2025 21:26
YOGTV;YHAAF;1030485.45;01.361.970/5402-95;18/04/2025 21:28
YOGTV;YHAAF;754716.73;07.417.078/2965-00;01/01/2025 11:24
YOGTV;YHAAF;811996.9;46.373.703/8305-17;28/01/2025 15:11
YOGTV;YHAAF;182073.51;53.892.200/6063-97;27/03/2025 11:46
YOGTV;YHAAF;756624.21;50.265.545/3341-44;24/03/2025 22:22
YOGTV;YHAAF;1467615.95;08.798.202/0294-67;04/03/2025 09:10
YOGTV;YHAAF;1106930.08;62.834.658/7517-12;16/01/2025 01:35
YOGTV;YHAAF;1978087.88;54.500.293/7460-91;22/09/2025 21:40
YOGTV;YHAAF;343033.92;13.763.929/2759-97;13/07/2025 07:21
YOGTV;YHAAF;1574227.24;76.751.306/2140-28;31/05/2025 08:32
YOGTV;YHAAF;1659506.24;34.748.855/7934-35;19/08/2025 01:34
YOGTV;YHAAF;669905.12;47.238.592/2640-48;13/02/2025 19:10
YOGTV;YHAAF;1432628.45;22.363.392/2702-23;08/06/2025 02:00
YOGTV;YHAAF;162063.65;08.473.755/8220-42;25/05/2025 19:23
YOGTV;YHAAF;1518211.16;88.393.097/2996-33;17/07/2025 00:38
YOGTV;YHAAF;88077.85;41.741.812/6115-65;19/04/2025 19:47
YOGTV;YHAAF;1827569.79;21.659.490/8552-05;11/07/2025 21:49
YOGTV;YHAAF;817259.88;29.964.150/7654-70;23/05/2025 04:48
YOGTV;YHAAF;358239.95;48.944.558/0824-50;05/07/2025 05:48
YOGTV;YHAAF;866196.0;51.660.114/2110-60;30/05/2025 01:07
YOGTV;YHAAF;1521418.84;38.119.097/1565-60;01/09/2025 03:15
YOGTV;YHAAF;991696.66;24.978.047/5002-41;28/02/2025 23:03
YOGTV;YHAAF;434418.33;98.654.093/1268-69;16/01/2025 03:03
YOGTV;YHAAF;1387580.66;29.166.611/7911-18;28/05/2025 10:36
YOGTV;YHAAF;586308.46;41.741.812/6115-65;13/06/2025 17:32
YOGTV;YHAAF;1072550.59;64.284.049/5602-31;04/09/2025 00:50
YOGTV;YHAAF;855977.53;92.892.395/4359-21;31/05/2025 20:06
YOGTV;YHAAF;1777414.64;98.654.093/1268-69;01/05/2025 02:58
YOGTV;YHAAF;1085983.82;16.858.007/3461-31;23/05/2025 15:01
YOGTV;YHAAF;120327.94;45.025.767/7086-88;22/06/2025 09:30
YOGTV;YHAAF;1872081.59;21.618.019/6951-31;26/09/2025 15:16
YOGTV;YHAAF;804715.47;96.850.387/4982-07;27/05/2025 06:46
YOGTV;YHAAF;594764.87;33.081.976/2579-86;17/02/2025 10:01
YOGTV;YHAAF;396358.62;78.065.047/1978-38;05/03/2025 18:41
YOGTV;YHAAF;1561342.43;94.420.175/6829-36;18/09/2025 16:36
YOGTV;YHAAF;1740085.36;02.618.103/9145-11;23/01/2025 02:33
YOGTV;YHAAF;1146059.37;47.238.592/2640-48;02/06/2025 00:14
YOGTV;YHAAF;1312994.95;41.519.578/2888-06;07/08/2025 02:53
YOGTV;YHAAF;1239300.82;47.768.754/5283-08;13/08/2025 01:18
YOGTV;YHAAF;1671209.55;67.946.819/5733-11;06/03/2025 00:17
YOGTV;YHAAF;1865072.38;60.611.200/5964-39;29/04/2025 10:01
YOGTV;YHAAF;398429.62;98.654.093/1268-69;22/06/2025 20:10
YOGTV;YHAAF;1567177.32;65.481.915/2373-81;28/04/2025 12:53
YOGTV;YHAAF;1851476.55;13.763.929/2759-97;25/01/2025 10:31
YOGTV;YHAAF;627255.46;67.357.563/9022-20;12/05/2025 05:21
YOGTV;YHAAF;1493947.07;88.422.438/1001-62;02/05/2025 23:55
YOGTV;YHAAF;426699.15;29.665.738/3033-06;27/01/2025 15:03
YOGTV;YHAAF;985941.3;04.806.112/6980-95;28/09/2025 01:43
YOGTV;YHAAF;690580.08;18.037.961/1121-04;29/09/2025 22:08
YOGTV;YHAAF;1776659.39;87.342.526/5131-94;15/05/2025 15:48
YOGTV;YHAAF;1497958.2;02.515.465/1260-40;25/06/2025 19:52
YOGTV;YHAAF;995608.32;81.442.053/2614-72;21/09/2025 15:59
YOGTV;YHAAF;804712.89;98.363.814/0074-40;01/09/2025 23:33
YOGTV;YHAAF;1767230.53;08.473.755/8220-42;05/09/2025 04:17
YOGTV;YHAAF;719335.99;90.821.502/3557-05;01/03/2025 17:05
YOGTV;YHAAF;1675906.68;18.065.989/4309-47;08/06/2025 03:19
YOGTV;YHAAF;1668239.73;41.519.578/2888-06;29/04/2025 02:18
YOGTV;YHAAF;1564071.26;89.952.851/3504-75;31/01/2025 19:29
YOGTV;YHAAF;1859739.17;41.582.107/5676-44;23/04/2025 09:10
YOGTV;YHAAF;685765.76;27.521.450/4471-64;18/05/2025 09:14
YOGTV;YHAAF;617740.06;92.892.395/4359-21;12/07/2025 03:46
YOGTV;YHAAF;202859.83;88.422.438/1001-62;12/06/2025 19:55
YOGTV;YHAAF;1563843.52;08.473.755/8220-42;19/03/2025 13:29
YOGTV;YHAAF;1293692.34;21.618.019/6951-31;22/08/2025 16:46
YOGTV;YHAAF;469648.93;66.895.153/6842-64;25/09/2025 09:38
YOGTV;YHAAF;1991176.59;54.990.723/7151-11;08/07/2025 07:07
YOGTV;YHAAF;1637808.93;65.769.837/7055-13;11/09/2025 04:54
YOGTV;YHAAF;732339.08;61.936.798/3968-15;11/02/2025 08:05
YOGTV;YHAAF;1539322.22;88.422.438/1001-62;18/04/2025 15:00
YOGTV;YHAAF;276469.17;36.952.069/1891-84;11/09/2025 23:53
YOGTV;YHAAF;1600169.97;24.782.864/1782-39;05/07/2025 02:13
YOGTV;YHAAF;1053829.07;16.858.007/3461-31;23/02/2025 16:05
YOGTV;YHAAF;1332246.7;49.766.691/0928-12;08/05/2025 14:15
YOGTV;YHAAF;1081724.67;67.357.563/9022-20;28/08/2025 07:27
YOGTV;YHAAF;1380393.45;59.868.363/5267-16;12/06/2025 16:10
YOGTV;YHAAF;722057.06;80.235.959/6755-09;30/04/2025 22:56
YOGTV;YHAAF;1572462.43;36.912.871/3214-30;23/07/2025 08:38
YOGTV;YHAAF;371821.89;13.763.929/2759-97;17/01/2025 12:50
YOGTV;YHAAF;1159166.03;77.587.662/1165-15;20/07/2025 10:09
YOGTV;YHAAF;1958663.66;48.739.356/8584-58;16/05/2025 12:09
YOGTV;YHAAF;1634945.73;77.769.311/8944-98;30/03/2025 19:53
YOGTV;YHAAF;447612.67;22.286.077/2310-07;26/08/2025 22:36
YOGTV;YHAAF;1586796.56;06.310.637/8920-37;15/09/2025 19:36
YOGTV;YHAAF;1276008.19;17.892.066/4704-42;22/02/2025 23:54
YOGTV;YHAAF;612159.19;18.065.989/4309-47;31/05/2025 08:40
YOGTV;YHAAF;1374960.74;86.714.800/8947-86;19/02/2025 05:11
YOGTV;YHAAF;1909592.13;98.403.391/2283-79;03/07/2025 08:15
YOGTV;YHAAF;1857259.96;23.006.808/0804-36;18/05/2025 08:00
YOGTV;YHAAF;101253.66;01.361.970/5402-95;16/06/2025 14:37
YOGTV;YHAAF;1642253.5;54.990.723/7151-11;09/05/2025 03:57
YOGTV;YHAAF;1917496.76;50.321.619/0847-60;24/01/2025 23:13
YOGTV;YHAAF;1563622.2;30.042.288/1184-71;14/06/2025 05:18
YOGTV;YHAAF;1064580.96;68.269.403/7779-69;30/08/2025 14:26
YOGTV;YHAAF;1467540.63;30.228.360/5514-12;24/04/2025 13:26
YOGTV;YHAAF;1180571.57;45.482.369/2848-07;23/08/2025 04:01
YOGTV;YHAAF;396590.92;51.660.114/2110-60;01/01/2025 20:43
YOGTV;YHAAF;209238.71;51.296.576/3740-03;24/03/2025 13:43
YOGTV;YHAAF;138181.17;99.951.134/1415-65;14/03/2025 12:39
YOGTV;YHAAF;1477362.37;33.034.261/9912-00;24/03/2025 12:47
YOGTV;YHAAF;1730.83;22.363.392/2702-23;22/05/2025 06:44
YOGTV;YHAAF;1681652.4;48.739.356/8584-58;16/03/2025 08:59
YOGTV;YHAAF;135278.37;60.805.746/8241-56;14/05/2025 07:02
YOGTV;YHAAF;776839.76;48.944.558/0824-50;15/02/2025 18:17
YOGTV;YHAAF;477790.15;07.417.078/2965-00;19/06/2025 00:22
YOGTV;YHAAF;313507.17;30.042.288/1184-71;19/03/2025 22:49
YOGTV;YHAAF;1012033.07;27.521.450/4471-64;11/05/2025 03:09
YOGTV;YHAAF;1193092.05;73.799.031/7143-25;23/04/2025 04:16
YOGTV;YHAAF;751701.7;33.034.261/9912-00;16/05/2025 03:54
YOGTV;YHAAF;1794322.89;30.931.942/4784-45;30/03/2025 06:33
YOGTV;YHAAF;68448.98;15.468.975/2020-96;22/08/2025 20:57
YOGTV;YHAAF;1142161.94;34.100.571/2708-42;18/06/2025 18:39
YOGTV;YHAAF;1219944.82;69.564.017/2932-56;15/01/2025 14:10
YOGTV;YHAAF;368365.35;61.424.766/9258-41;23/04/2025 12:00
